# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
C3G	FBgn0259228	FBtr0299794	protein_coding	0	2	5	52	1	0	0	0	0	0	0	5	0	0	36	5	0	0	0	0	0	0	0	0	2	10
C3G	FBgn0259228	FBtr0299795	protein_coding	0	3	5	41	1	0	0	0	0	0	0	5	0	0	26	5	0	0	0	0	1	0	0	0	2	10
C3G	FBgn0259228	FBtr0300526	protein_coding	0	3	5	33	1	0	1	0	0	0	0	5	0	0	13	5	0	0	0	0	0	0	0	0	3	13
C3G	FBgn0259228	FBtr0334967	protein_coding	0	2	5	54	1	0	1	0	0	0	0	5	0	0	39	5	0	0	0	0	0	0	0	0	2	8
C3G	FBgn0259228	FBtr0334968	protein_coding	0	2	5	42	1	0	0	0	0	0	0	5	0	0	26	5	0	0	0	0	0	0	0	0	2	10
C3G	FBgn0259228	FBtr0334969	protein_coding	0	2	5	52	1	0	0	0	0	0	0	5	0	0	36	5	0	0	0	0	0	0	0	0	2	10
C3G	FBgn0259228	FBtr0340087	protein_coding	0	2	5	58	3	0	1	0	0	0	0	7	0	0	39	5	0	0	0	0	0	0	0	0	2	8
C901	FBgn0021742	FBtr0073400	protein_coding	0	5	0	74	2	0	0	0	0	0	0	30	0	0	6	0	0	0	0	0	1	0	0	0	4	37
CBP	FBgn0026144	FBtr0071052	protein_coding	0	2	0	92	7	0	4	0	0	0	0	56	0	0	2	0	0	0	0	0	2	0	0	0	0	23
CBP	FBgn0026144	FBtr0071053	protein_coding	0	2	0	91	7	0	0	0	0	0	0	56	0	0	2	0	0	0	0	0	2	0	0	0	0	26
CBP	FBgn0026144	FBtr0329894	protein_coding	0	4	0	90	5	0	4	0	0	0	0	56	0	0	2	0	0	0	0	0	2	0	0	0	2	23
CCKLR-17D1	FBgn0259231	FBtr0299681	protein_coding	0	1	0	21	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	1	5
CCKLR-17D3	FBgn0030954	FBtr0113003	protein_coding	0	1	0	15	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	1	2
CDC45L	FBgn0026143	FBtr0070182	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG10347	FBgn0030342	FBtr0073602	protein_coding	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CG10347	FBgn0030342	FBtr0073603	protein_coding	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CG10352	FBgn0030348	FBtr0331589	protein_coding	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CG10353	FBgn0030349	FBtr0114451	protein_coding	0	7	0	19	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	7	2
CG10353	FBgn0030349	FBtr0114452	protein_coding	0	7	0	19	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	7	2
CG10353	FBgn0030349	FBtr0308070	protein_coding	0	7	0	17	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	7	3
CG10353	FBgn0030349	FBtr0331591	protein_coding	0	7	0	19	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	7	2
CG10353	FBgn0030349	FBtr0331594	protein_coding	0	7	0	19	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	7	2
CG10353	FBgn0030349	FBtr0344702	protein_coding	0	7	0	17	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	7	3
CG10353	FBgn0030349	FBtr0344703	protein_coding	0	7	0	19	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	7	2
CG10362	FBgn0030358	FBtr0073590	protein_coding	0	1	1	16	2	0	0	0	0	0	0	5	0	0	1	1	0	0	0	0	1	0	0	0	0	9
CG10555	FBgn0030034	FBtr0071174	protein_coding	0	2	1	102	5	0	2	0	0	0	1	63	0	0	1	0	0	0	0	0	0	0	0	0	2	31
CG10555	FBgn0030034	FBtr0343353	protein_coding	0	2	1	103	7	0	2	0	0	0	1	62	0	0	1	0	0	0	0	0	0	0	0	0	2	31
CG10597	FBgn0030832	FBtr0273221	protein_coding	0	0	0	23	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG10598	FBgn0003057	FBtr0074400	protein_coding	0	0	1	56	0	0	0	0	0	0	0	42	0	0	0	1	0	0	0	0	0	0	0	0	0	14
CG10598	FBgn0003057	FBtr0346194	protein_coding	0	0	1	57	4	0	1	0	0	0	0	38	0	0	0	1	0	0	0	0	0	0	0	0	0	14
CG10761	FBgn0030015	FBtr0071187	protein_coding	0	0	0	16	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG10777	FBgn0029979	FBtr0071132	protein_coding	0	0	0	9	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG10777	FBgn0029979	FBtr0344137	protein_coding	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG10778	FBgn0029980	FBtr0071131	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG10778	FBgn0029980	FBtr0331433	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG10793	FBgn0029656	FBtr0070536	protein_coding	0	0	0	9	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CG10801	FBgn0029660	FBtr0070526	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG10801	FBgn0029660	FBtr0331606	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG10802	FBgn0029664	FBtr0070568	protein_coding	0	2	0	30	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	19
CG10802	FBgn0029664	FBtr0331609	protein_coding	0	2	0	30	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	19
CG10803	FBgn0029666	FBtr0070569	protein_coding	0	0	5	29	1	0	0	0	0	0	0	4	0	0	3	5	0	0	0	0	0	0	0	0	0	21
CG10803	FBgn0029666	FBtr0331610	protein_coding	0	0	3	31	1	0	2	0	0	0	0	4	0	0	3	3	0	0	0	0	0	0	0	0	0	21
CG10803	FBgn0029666	FBtr0331611	protein_coding	0	0	3	31	1	0	2	0	0	0	0	4	0	0	3	3	0	0	0	0	0	0	0	0	0	21
CG10803	FBgn0029666	FBtr0331612	protein_coding	0	0	3	31	2	0	2	0	0	0	0	3	0	0	3	3	0	0	0	0	0	0	0	0	0	21
CG10803	FBgn0029666	FBtr0332285	protein_coding	0	0	5	29	2	0	0	0	0	0	0	3	0	0	3	5	0	0	0	0	0	0	0	0	0	21
CG10804	FBgn0029663	FBtr0070591	protein_coding	0	0	0	33	2	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	25
CG10804	FBgn0029663	FBtr0070592	protein_coding	0	0	0	33	2	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	25
CG10804	FBgn0029663	FBtr0114487	protein_coding	0	0	0	33	2	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	25
CG10804	FBgn0029663	FBtr0344077	protein_coding	0	0	0	33	2	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	25
CG10918	FBgn0031178	FBtr0077218	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG10920	FBgn0029963	FBtr0071150	protein_coding	0	5	5	22	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	5	12
CG10932	FBgn0029969	FBtr0071143	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG10932	FBgn0029969	FBtr0345982	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG10958	FBgn0030004	FBtr0071153	protein_coding	0	0	0	13	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CG10959	FBgn0030010	FBtr0071157	protein_coding	0	4	5	24	0	0	1	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	4	14
CG10959	FBgn0030010	FBtr0331614	protein_coding	0	4	5	24	0	0	1	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	4	14
CG10962	FBgn0030073	FBtr0071263	protein_coding	0	1	0	39	4	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	1	25
CG10970	FBgn0030078	FBtr0071356	protein_coding	0	1	0	41	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	1	6
CG10970	FBgn0030078	FBtr0346175	protein_coding	0	1	0	50	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	1	15
CG10993	FBgn0030524	FBtr0073837	protein_coding	0	0	2	36	0	0	1	0	0	1	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	29
CG10996	FBgn0030525	FBtr0073836	protein_coding	0	6	0	77	1	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	6	42
CG11068	FBgn0030536	FBtr0073854	protein_coding	0	0	0	43	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	27
CG11085	FBgn0030408	FBtr0073656	protein_coding	0	1	0	45	0	0	0	0	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0	0	1	24
CG11095	FBgn0030528	FBtr0073827	protein_coding	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CG11103	FBgn0030522	FBtr0100218	protein_coding	0	0	0	31	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	25
CG11106	FBgn0030280	FBtr0073446	protein_coding	0	0	0	9	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG11106	FBgn0030280	FBtr0343040	protein_coding	0	0	0	9	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG11122	FBgn0030266	FBtr0073481	protein_coding	0	6	2	5	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	6	2
CG11134	FBgn0030518	FBtr0073818	protein_coding	0	0	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22
CG11134	FBgn0030518	FBtr0331708	protein_coding	0	0	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22
CG11138	FBgn0030400	FBtr0073662	protein_coding	0	0	0	62	7	0	0	0	0	0	0	48	0	0	3	0	0	0	0	0	0	0	0	0	0	4
CG11138	FBgn0030400	FBtr0273245	protein_coding	0	0	0	51	4	0	0	0	0	0	0	40	0	0	3	0	0	0	0	0	0	0	0	0	0	4
CG11138	FBgn0030400	FBtr0331718	protein_coding	0	0	0	68	8	0	0	0	0	0	0	53	0	0	3	0	0	0	0	0	0	0	0	0	0	4
CG11151	FBgn0030519	FBtr0073819	protein_coding	0	0	0	32	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	18
CG11151	FBgn0030519	FBtr0331719	protein_coding	0	0	0	32	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	18
CG11158	FBgn0030511	FBtr0073812	protein_coding	0	0	0	33	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	25
CG11160	FBgn0030257	FBtr0073390	protein_coding	0	7	4	74	1	0	1	0	0	0	1	42	0	0	18	3	0	0	0	0	0	0	0	0	7	12
CG11160	FBgn0030257	FBtr0073391	protein_coding	0	6	4	75	5	0	1	0	0	0	1	42	0	0	15	3	0	0	0	0	0	0	0	0	6	12
CG11160	FBgn0030257	FBtr0331720	protein_coding	0	4	1	81	1	1	8	0	0	0	0	42	0	0	18	1	0	0	0	0	0	0	0	0	3	12
CG11162	FBgn0030509	FBtr0073811	protein_coding	0	0	0	26	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG11164	FBgn0030507	FBtr0073809	protein_coding	0	3	1	7	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3	4
CG11164	FBgn0030507	FBtr0340397	protein_coding	0	3	1	7	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3	4
CG11178	FBgn0030499	FBtr0073805	protein_coding	0	11	2	31	0	0	0	0	0	0	0	9	0	0	15	2	0	0	0	0	0	0	0	0	11	7
CG11178	FBgn0030499	FBtr0345128	protein_coding	0	11	2	31	0	0	0	0	0	0	0	9	0	0	15	2	0	0	0	0	0	0	0	0	11	7
CG11190	FBgn0030035	FBtr0071175	protein_coding	0	13	2	60	0	1	6	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	12	43
CG11284	FBgn0030056	FBtr0071222	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
CG11284	FBgn0030056	FBtr0331729	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG11284	FBgn0030056	FBtr0331730	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11284	FBgn0030056	FBtr0331731	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
CG11284	FBgn0030056	FBtr0345984	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
CG11294	FBgn0030058	FBtr0071224	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG11294	FBgn0030058	FBtr0331456	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG11356	FBgn0030375	FBtr0073635	protein_coding	0	0	0	32	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	30
CG11368	FBgn0040923	FBtr0071058	protein_coding	0	0	0	8	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11369	FBgn0029951	FBtr0071067	protein_coding	0	6	3	58	2	0	1	0	0	0	0	19	0	0	0	3	0	0	0	0	0	0	0	0	6	36
CG11378	FBgn0040364	FBtr0070197	protein_coding	0	0	0	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG11378	FBgn0040364	FBtr0310611	protein_coding	0	0	0	13	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG11378	FBgn0040364	FBtr0345513	protein_coding	0	0	0	12	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG11379	FBgn0040362	FBtr0070198	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CG11379	FBgn0040362	FBtr0342727	protein_coding	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CG11380	FBgn0040359	FBtr0070201	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CG11380	FBgn0040359	FBtr0345506	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CG11381	FBgn0029568	FBtr0070203	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG11382	FBgn0040367	FBtr0070205	protein_coding	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11382	FBgn0040367	FBtr0342728	protein_coding	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11384	FBgn0040363	FBtr0070251	protein_coding	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CG11398	FBgn0040366	FBtr0070250	protein_coding	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11398	FBgn0040366	FBtr0345522	protein_coding	0	0	0	6	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11403	FBgn0026876	FBtr0070245	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11409	FBgn0024366	FBtr0070238	protein_coding	0	0	0	5	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CG11409	FBgn0024366	FBtr0342730	protein_coding	0	0	0	7	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CG11412	FBgn0024362	FBtr0070209	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG11412	FBgn0024362	FBtr0310619	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG11417	FBgn0024364	FBtr0070212	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11418	FBgn0024360	FBtr0070236	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2
CG11418	FBgn0024360	FBtr0070237	protein_coding	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
CG11418	FBgn0024360	FBtr0332288	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2
CG11436	FBgn0029713	FBtr0070699	protein_coding	0	5	0	49	4	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	5	33
CG11444	FBgn0029715	FBtr0070698	protein_coding	0	0	0	49	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	33
CG11444	FBgn0029715	FBtr0343567	protein_coding	0	0	0	49	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	32
CG11448	FBgn0024985	FBtr0070225	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11448	FBgn0024985	FBtr0332291	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11448	FBgn0024985	FBtr0332292	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11509	FBgn0029584	FBtr0305287	protein_coding	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG11566	FBgn0031159	FBtr0100609	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
CG11581	FBgn0030540	FBtr0073892	protein_coding	0	5	0	31	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	1	4	7
CG11581	FBgn0030540	FBtr0343143	protein_coding	0	5	0	35	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	1	4	7
CG11584	FBgn0030541	FBtr0073893	protein_coding	0	5	5	41	0	0	1	0	0	0	1	22	0	0	0	4	0	0	0	0	0	0	0	0	5	18
CG11585	FBgn0030543	FBtr0114508	protein_coding	0	1	0	49	3	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	1	0	0	0	0	19
CG11590	FBgn0030545	FBtr0073899	protein_coding	0	1	0	38	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	16
CG11638	FBgn0040351	FBtr0070183	protein_coding	0	1	0	49	8	0	0	0	0	0	0	24	0	0	18	0	0	0	0	0	1	0	0	0	0	0
CG11655	FBgn0030638	FBtr0074031	protein_coding	1	0	0	5	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11663	FBgn0029539	FBtr0070164	protein_coding	0	0	0	11	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11663	FBgn0029539	FBtr0310165	protein_coding	0	0	0	11	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CG11664	FBgn0040341	FBtr0070163	protein_coding	0	8	0	69	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	8	30
CG11674	FBgn0030551	FBtr0073926	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG11679	FBgn0030678	FBtr0074202	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG11695	FBgn0030316	FBtr0073513	protein_coding	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG11695	FBgn0030316	FBtr0300872	protein_coding	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CG11696	FBgn0030314	FBtr0073512	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CG11697	FBgn0030313	FBtr0073511	protein_coding	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
CG11697	FBgn0030313	FBtr0332616	protein_coding	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
CG11699	FBgn0030311	FBtr0073510	protein_coding	0	0	1	6	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CG11700	FBgn0029856	FBtr0333520	protein_coding	0	1	0	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	3
CG11752	FBgn0030292	FBtr0073452	protein_coding	0	0	0	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CG11756	FBgn0030290	FBtr0073450	protein_coding	0	0	0	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CG11802	FBgn0030346	FBtr0073600	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CG11816	FBgn0030495	FBtr0073785	protein_coding	0	0	0	27	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CG11816	FBgn0030495	FBtr0331736	protein_coding	0	0	0	27	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CG11816	FBgn0030495	FBtr0332297	protein_coding	0	0	0	29	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CG11816	FBgn0030495	FBtr0332298	protein_coding	0	0	0	29	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CG12056	FBgn0030099	FBtr0071305	protein_coding	0	0	0	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20
CG12057	FBgn0030098	FBtr0071304	protein_coding	0	0	0	27	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25
CG12057	FBgn0030098	FBtr0332623	protein_coding	0	0	0	27	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25
CG12061	FBgn0040031	FBtr0332625	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CG12061	FBgn0040031	FBtr0333740	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CG12065	FBgn0030052	FBtr0071214	protein_coding	0	1	1	68	0	0	0	0	0	0	0	0	0	0	58	1	0	0	0	0	1	0	0	0	0	11
CG12065	FBgn0030052	FBtr0071215	protein_coding	0	1	1	68	0	0	0	0	0	0	0	0	0	0	58	1	0	0	0	0	1	0	0	0	0	11
CG12065	FBgn0030052	FBtr0071216	protein_coding	0	1	1	68	0	0	0	0	0	0	0	0	0	0	58	1	0	0	0	0	1	0	0	0	0	11
CG12065	FBgn0030052	FBtr0071217	protein_coding	0	1	1	68	0	0	0	0	0	0	0	0	0	0	58	1	0	0	0	0	1	0	0	0	0	11
CG12065	FBgn0030052	FBtr0300750	protein_coding	0	1	1	68	0	0	0	0	0	0	0	0	0	0	58	1	0	0	0	0	1	0	0	0	0	11
CG12065	FBgn0030052	FBtr0300751	protein_coding	0	1	1	68	0	0	0	0	0	0	0	0	0	0	58	1	0	0	0	0	1	0	0	0	0	11
CG12075	FBgn0030065	FBtr0071253	protein_coding	0	3	1	67	0	0	2	0	0	0	0	6	0	0	30	1	0	0	0	0	0	0	0	0	3	29
CG12075	FBgn0030065	FBtr0071254	protein_coding	0	3	1	67	4	0	2	0	0	0	0	2	0	0	30	1	0	0	0	0	0	0	0	0	3	29
CG12075	FBgn0030065	FBtr0307271	protein_coding	0	3	1	162	4	0	2	0	0	0	0	2	0	0	131	1	0	0	0	0	0	0	0	0	3	23
CG12075	FBgn0030065	FBtr0335034	protein_coding	0	3	1	67	4	0	2	0	0	0	0	2	0	0	30	1	0	0	0	0	0	0	0	0	3	29
CG12075	FBgn0030065	FBtr0335035	protein_coding	0	3	1	94	4	0	3	0	0	0	0	2	0	0	64	1	0	0	0	0	0	0	0	0	3	21
CG12081	FBgn0030053	FBtr0071218	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG12081	FBgn0030053	FBtr0332626	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG12096	FBgn0030457	FBtr0073727	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG12096	FBgn0030457	FBtr0340298	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
